Invoice ID,Date,Category,Product,Unit Price (Naira),Quantity,Sales (Naira),Payment,COGS (Naira),Gross Income(Naira),
INV2127,10/9/2025,Food items,Bread,500,6,3000,Cash,600,3600,
INV2128,10/9/2025,Food items,Rice,48000,9,432000,Transfer,57600,518400,
INV3647,10/9/2025,Food items,Tea,600,4,2400,Cash,720,2880,
INV2129,10/10/2025,Food items,Spaghetti,6000,2,12000,Transfer,7200,14400,
INV2130,10/10/2025,Snacks,Chips,400,9,3600,Cash,480,4320,
INV2131,10/10/2025,Household,Detergent,6900,6,41400,Cash,8280,49680,
INV2132,10/10/2025,Household,Shampoo,1200,2,2400,Cash,1440,2880,
INV2133,10/10/2025,Food items,Bread,500,3,1500,Card,600,1800,
INV2134,10/10/2025,Snacks,Chips,400,9,3600,Cash,480,4320,
INV2135,10/10/2025,Food items,Spaghetti,6000,1,6000,Card,7200,7200,
INV2924,10/10/2025,Food items,Sugar,3600,10,36000,Cash,4320,43200,
INV3503,10/10/2025,Household,Toothpaste,800,3,2400,Cash,960,2880,
INV3661,10/10/2025,Food items,Coffee,1900,8,15200,Transfer,2280,18240,
INV3752,10/10/2025,Household,Soap,1700,1,1700,Transfer,2040,2040,
INV3852,10/10/2025,Food items,Sugar,3600,5,18000,Cash,4320,21600,
INV2136,10/11/2025,Food items,Rice,48000,9,432000,Card,57600,518400,
INV2137,10/11/2025,Food items,Rice,48000,3,144000,Transfer,57600,172800,
INV2138,10/11/2025,Food items,Beans,60000,3,180000,Transfer,72000,216000,
INV2139,10/11/2025,Household,Detergent,6900,8,55200,Card,8280,66240,
INV2140,10/11/2025,Household,Toothpaste,800,10,8000,Card,960,9600,
INV2141,10/11/2025,Food items,Spaghetti,6000,4,24000,Cash,7200,28800,
INV2142,10/11/2025,Snacks,Chips,400,1,400,Card,480,480,
INV2767,10/11/2025,Food items,Sugar,3600,4,14400,Card,4320,17280,
INV3170,10/11/2025,Food items,Tea,600,5,3000,Transfer,720,3600,
INV3610,10/11/2025,Food items,Bread,500,7,3500,Cash,600,4200,
INV2143,10/12/2025,Beverages,Water,1750,4,7000,Card,2100,8400,
INV2144,10/12/2025,Food items,Bread,500,2,1000,Transfer,600,1200,
INV2145,10/12/2025,Household,Shampoo,1200,3,3600,Transfer,1440,4320,
INV2146,10/12/2025,Household,Soap,1700,7,11900,Transfer,2040,14280,
INV2147,10/12/2025,Food items,Spaghetti,6000,9,54000,Cash,7200,64800,
INV2148,10/12/2025,Food items,Beans,60000,10,600000,Cash,72000,720000,
INV2149,10/12/2025,Household,Shampoo,1200,5,6000,Cash,1440,7200,
INV2150,10/12/2025,Food items,Bread,500,3,1500,Transfer,600,1800,
INV2151,10/12/2025,Household,Soap,1700,9,15300,Transfer,2040,18360,
INV3173,10/12/2025,Food items,Coffee,1900,2,3800,Card,2280,4560,
INV3498,10/12/2025,Food items,Bread,500,4,2000,Card,600,2400,
INV3753,10/12/2025,Food items,Eggs,3300,5,16500,Cash,3960,19800,
INV2152,10/13/2025,Snacks,Biscuits,5200,10,52000,Transfer,6240,62400,
INV2153,10/13/2025,Snacks,Chocolate,3000,3,9000,Card,3600,10800,
INV2154,10/13/2025,Food items,Spaghetti,6000,6,36000,Card,7200,43200,
INV2155,10/13/2025,Beverages,Fanta,2880,10,28800,Transfer,3456,34560,
INV2156,10/13/2025,Snacks,Chips,400,6,2400,Cash,480,2880,
INV2157,10/13/2025,Beverages,Pepsi,2880,4,11520,Card,3456,13824,
INV2158,10/13/2025,Beverages,Coke,2880,1,2880,Card,3456,3456,
INV2159,10/13/2025,Snacks,Chips,400,9,3600,Cash,480,4320,
INV3193,10/13/2025,Dairy,Milk,9100,10,91000,Cash,10920,109200,
INV3431,10/13/2025,Household,Toothpaste,800,6,4800,Transfer,960,5760,
INV3486,10/13/2025,Food items,Rice,48000,8,384000,Cash,57600,460800,
INV3629,10/13/2025,Household,Soap,1700,2,3400,Card,2040,4080,
INV3912,10/13/2025,Food items,Rice,48000,4,192000,Transfer,57600,230400,
INV2160,10/14/2025,Beverages,Coke,2880,5,14400,Transfer,3456,17280,
INV2161,10/14/2025,Snacks,Chocolate,3000,4,12000,Transfer,3600,14400,
INV2162,10/14/2025,Household,Detergent,6900,2,13800,Cash,8280,16560,
INV2163,10/14/2025,Food items,Beans,60000,8,480000,Transfer,72000,576000,
INV2164,10/14/2025,Food items,Rice,48000,3,144000,Transfer,57600,172800,
INV3017,10/14/2025,Food items,Tea,600,3,1800,Card,720,2160,
INV3512,10/14/2025,Food items,Bread,500,1,500,Transfer,600,600,
INV3609,10/14/2025,Household,Toothpaste,800,10,8000,Transfer,960,9600,
INV2165,10/15/2025,Household,Shampoo,1200,4,4800,Cash,1440,5760,
INV2166,10/15/2025,Household,Soap,1700,6,10200,Transfer,2040,12240,
INV2167,10/15/2025,Beverages,Coke,2880,10,28800,Transfer,3456,34560,
INV2168,10/15/2025,Beverages,Water,1750,7,12250,Transfer,2100,14700,
INV2169,10/15/2025,Household,Detergent,6900,3,20700,Card,8280,24840,
INV2170,10/15/2025,Household,Toothpaste,800,9,7200,Cash,960,8640,
INV2844,10/15/2025,Dairy,Butter,120,4,480,Card,144,576,
INV3006,10/15/2025,Food items,Rice,48000,2,96000,Cash,57600,115200,
INV2171,10/16/2025,Beverages,Coke,2880,7,20160,Card,3456,24192,
INV2172,10/16/2025,Household,Detergent,6900,4,27600,Card,8280,33120,
INV2173,10/16/2025,Snacks,Biscuits,5200,5,26000,Card,6240,31200,
INV2174,10/16/2025,Food items,Bread,500,7,3500,Card,600,4200,
INV2175,10/16/2025,Beverages,Coke,2880,10,28800,Card,3456,34560,
INV2176,10/16/2025,Snacks,Chocolate,3000,7,21000,Transfer,3600,25200,
INV2177,10/16/2025,Food items,Beans,60000,5,300000,Cash,72000,360000,
INV2178,10/16/2025,Beverages,Coke,2880,5,14400,Transfer,3456,17280,
INV2179,10/16/2025,Snacks,Biscuits,5200,2,10400,Transfer,6240,12480,
INV2180,10/16/2025,Snacks,Biscuits,5200,6,31200,Transfer,6240,37440,
INV3565,10/16/2025,Food items,Rice,48000,8,384000,Transfer,57600,460800,
INV3599,10/16/2025,Dairy,Milk,9100,1,9100,Card,10920,10920,
INV2181,10/17/2025,Food items,Spaghetti,6000,8,48000,Cash,7200,57600,
INV2182,10/17/2025,Food items,Spaghetti,6000,5,30000,Cash,7200,36000,
INV2183,10/17/2025,Food items,Beans,60000,9,540000,Transfer,72000,648000,
INV2184,10/17/2025,Food items,Bread,500,2,1000,Transfer,600,1200,
INV2185,10/17/2025,Beverages,Coke,2880,9,25920,Card,3456,31104,
INV2820,10/17/2025,Food items,Rice,48000,2,96000,Cash,57600,115200,
INV3602,10/17/2025,Food items,Eggs,3300,5,16500,Transfer,3960,19800,
INV3630,10/17/2025,Food items,Bread,500,2,1000,Cash,600,1200,
INV2186,10/18/2025,Household,Shampoo,1200,3,3600,Card,1440,4320,
INV2187,10/18/2025,Beverages,Water,1750,9,15750,Transfer,2100,18900,
INV2188,10/18/2025,Food items,Beans,60000,10,600000,Card,72000,720000,
INV2189,10/18/2025,Food items,Rice,48000,8,384000,Transfer,57600,460800,
INV2190,10/18/2025,Food items,Rice,48000,4,192000,Card,57600,230400,
INV2191,10/18/2025,Beverages,Pepsi,2880,7,20160,Card,3456,24192,
INV2192,10/18/2025,Household,Shampoo,1200,3,3600,Card,1440,4320,
INV2193,10/18/2025,Food items,Rice,48000,8,384000,Card,57600,460800,
INV2194,10/18/2025,Household,Toothpaste,800,5,4000,Card,960,4800,
INV2195,10/18/2025,Household,Toothpaste,800,9,7200,Cash,960,8640,
INV2994,10/18/2025,Food items,Bread,500,7,3500,Transfer,600,4200,
INV3037,10/18/2025,Food items,Eggs,3300,7,23100,Cash,3960,27720,
INV3198,10/18/2025,Food items,Sugar,3600,6,21600,Cash,4320,25920,
INV3552,10/18/2025,Food items,Rice,48000,7,336000,Card,57600,403200,
INV3554,10/18/2025,Food items,Rice,48000,7,336000,Cash,57600,403200,
INV3660,10/18/2025,Dairy,Milk,9100,10,91000,Card,10920,109200,
INV3740,10/18/2025,Household,Toothpaste,800,5,4000,Transfer,960,4800,
INV2196,10/19/2025,Snacks,Biscuits,5200,2,10400,Transfer,6240,12480,
INV2197,10/19/2025,Household,Detergent,6900,1,6900,Card,8280,8280,
INV2198,10/19/2025,Food items,Rice,48000,6,288000,Transfer,57600,345600,
INV2199,10/19/2025,Food items,Spaghetti,6000,9,54000,Card,7200,64800,
INV2200,10/19/2025,Snacks,Chocolate,3000,3,9000,Cash,3600,10800,
INV3230,10/19/2025,Food items,Eggs,3300,3,9900,Transfer,3960,11880,
INV3467,10/19/2025,Dairy,Milk,9100,8,72800,Cash,10920,87360,
INV3655,10/19/2025,Household,Soap,1700,8,13600,Transfer,2040,16320,
INV2201,10/20/2025,Snacks,Chocolate,3000,6,18000,Transfer,3600,21600,
INV2202,10/20/2025,Beverages,Pepsi,2880,4,11520,Cash,3456,13824,
INV2203,10/20/2025,Household,Shampoo,1200,2,2400,Cash,1440,2880,
INV2204,10/20/2025,Snacks,Chips,400,10,4000,Cash,480,4800,
INV2205,10/20/2025,Beverages,Water,1750,2,3500,Transfer,2100,4200,
INV2206,10/20/2025,Food items,Spaghetti,6000,10,60000,Card,7200,72000,
INV2207,10/20/2025,Food items,Rice,48000,9,432000,Cash,57600,518400,
INV2208,10/20/2025,Household,Soap,1700,1,1700,Card,2040,2040,
INV2209,10/20/2025,Snacks,Chocolate,3000,7,21000,Transfer,3600,25200,
INV3070,10/20/2025,Food items,Sugar,3600,3,10800,Transfer,4320,12960,
INV3072,10/20/2025,Food items,Rice,48000,2,96000,Cash,57600,115200,
INV3142,10/20/2025,Food items,Sugar,3600,10,36000,Card,4320,43200,
INV3344,10/20/2025,Household,Soap,1700,9,15300,Cash,2040,18360,
INV3590,10/20/2025,Food items,Coffee,1900,4,7600,Cash,2280,9120,
INV2210,10/21/2025,Food items,Spaghetti,6000,9,54000,Transfer,7200,64800,
INV2211,10/21/2025,Beverages,Coke,2880,3,8640,Transfer,3456,10368,
INV2212,10/21/2025,Household,Soap,1700,10,17000,Transfer,2040,20400,
INV2213,10/21/2025,Household,Shampoo,1200,4,4800,Cash,1440,5760,
INV2214,10/21/2025,Snacks,Chocolate,3000,2,6000,Card,3600,7200,
INV2215,10/21/2025,Food items,Beans,60000,3,180000,Cash,72000,216000,
INV2216,10/21/2025,Snacks,Biscuits,5200,1,5200,Card,6240,6240,
INV2769,10/21/2025,Dairy,Butter,120,3,360,Cash,144,432,
INV2813,10/21/2025,Dairy,Butter,120,7,840,Card,144,1008,
INV2969,10/21/2025,Household,Soap,1700,6,10200,Transfer,2040,12240,
INV3782,10/21/2025,Household,Soap,1700,7,11900,Transfer,2040,14280,
INV2217,10/22/2025,Household,Toothpaste,800,7,5600,Card,960,6720,
INV2218,10/22/2025,Household,Soap,1700,8,13600,Transfer,2040,16320,
INV2219,10/22/2025,Beverages,Water,1750,2,3500,Cash,2100,4200,
INV2220,10/22/2025,Beverages,Pepsi,2880,1,2880,Cash,3456,3456,
INV2221,10/22/2025,Food items,Beans,60000,6,360000,Card,72000,432000,
INV2222,10/22/2025,Food items,Rice,48000,5,240000,Transfer,57600,288000,
INV2223,10/22/2025,Food items,Spaghetti,6000,4,24000,Cash,7200,28800,
INV2224,10/22/2025,Household,Soap,1700,8,13600,Cash,2040,16320,
INV2783,10/22/2025,Food items,Rice,48000,3,144000,Transfer,57600,172800,
INV2869,10/22/2025,Food items,Bread,500,2,1000,Cash,600,1200,
INV2938,10/22/2025,Food items,Tea,600,10,6000,Card,720,7200,
INV3511,10/22/2025,Dairy,Milk,9100,5,45500,Card,10920,54600,
INV2225,10/23/2025,Food items,Beans,60000,8,480000,Cash,72000,576000,
INV2226,10/23/2025,Snacks,Biscuits,5200,9,46800,Card,6240,56160,
INV2227,10/23/2025,Beverages,Pepsi,2880,2,5760,Cash,3456,6912,
INV2228,10/23/2025,Food items,Beans,60000,6,360000,Transfer,72000,432000,
INV2229,10/23/2025,Snacks,Chocolate,3000,8,24000,Cash,3600,28800,
INV2230,10/23/2025,Household,Soap,1700,10,17000,Transfer,2040,20400,
INV2231,10/23/2025,Beverages,Water,1750,2,3500,Transfer,2100,4200,
INV2232,10/23/2025,Food items,Beans,60000,5,300000,Card,72000,360000,
INV3022,10/23/2025,Food items,Eggs,3300,5,16500,Transfer,3960,19800,
INV3522,10/23/2025,Food items,Sugar,3600,4,14400,Cash,4320,17280,
INV3943,10/23/2025,Food items,Eggs,3300,9,29700,Cash,3960,35640,
INV2233,10/24/2025,Beverages,Water,1750,5,8750,Card,2100,10500,
INV2234,10/24/2025,Household,Detergent,6900,3,20700,Card,8280,24840,
INV2235,10/24/2025,Food items,Spaghetti,6000,6,36000,Transfer,7200,43200,
INV2236,10/24/2025,Snacks,Biscuits,5200,4,20800,Card,6240,24960,
INV2237,10/24/2025,Snacks,Biscuits,5200,2,10400,Card,6240,12480,
INV2781,10/24/2025,Food items,Eggs,3300,7,23100,Cash,3960,27720,
INV3141,10/24/2025,Food items,Bread,500,3,1500,Card,600,1800,
INV3549,10/24/2025,Dairy,Milk,9100,9,81900,Transfer,10920,98280,
INV3884,10/24/2025,Dairy,Milk,9100,8,72800,Transfer,10920,87360,
INV2238,10/25/2025,Food items,Spaghetti,6000,5,30000,Transfer,7200,36000,
INV2239,10/25/2025,Food items,Bread,500,3,1500,Cash,600,1800,
INV2240,10/25/2025,Household,Detergent,6900,9,62100,Card,8280,74520,
INV2241,10/25/2025,Food items,Rice,48000,4,192000,Cash,57600,230400,
INV2242,10/25/2025,Food items,Beans,60000,4,240000,Card,72000,288000,
INV2243,10/25/2025,Household,Soap,1700,6,10200,Cash,2040,12240,
INV2244,10/25/2025,Beverages,Pepsi,2880,1,2880,Cash,3456,3456,
INV2911,10/25/2025,Food items,Tea,600,2,1200,Cash,720,1440,
INV3544,10/25/2025,Household,Soap,1700,7,11900,Cash,2040,14280,
INV2245,10/26/2025,Beverages,Fanta,2880,8,23040,Cash,3456,27648,
INV2246,10/26/2025,Household,Detergent,6900,2,13800,Transfer,8280,16560,
INV2247,10/26/2025,Household,Detergent,6900,6,41400,Transfer,8280,49680,
INV2248,10/26/2025,Snacks,Chips,400,7,2800,Card,480,3360,
INV2249,10/26/2025,Snacks,Chips,400,1,400,Transfer,480,480,
INV2793,10/26/2025,Food items,Tea,600,1,600,Transfer,720,720,
INV2846,10/26/2025,Household,Soap,1700,1,1700,Transfer,2040,2040,
INV3393,10/26/2025,Food items,Sugar,3600,1,3600,Transfer,4320,4320,
INV2250,10/27/2025,Beverages,Pepsi,2880,4,11520,Transfer,3456,13824,
INV2251,10/27/2025,Food items,Spaghetti,6000,1,6000,Cash,7200,7200,
INV2252,10/27/2025,Snacks,Chocolate,3000,4,12000,Card,3600,14400,
INV2253,10/27/2025,Food items,Spaghetti,6000,7,42000,Cash,7200,50400,
INV2254,10/27/2025,Food items,Beans,60000,6,360000,Cash,72000,432000,
INV2255,10/27/2025,Beverages,Fanta,2880,4,11520,Transfer,3456,13824,
INV2256,10/27/2025,Food items,Bread,500,7,3500,Card,600,4200,
INV3321,10/27/2025,Food items,Bread,500,8,4000,Cash,600,4800,
INV3361,10/27/2025,Food items,Eggs,3300,6,19800,Transfer,3960,23760,
INV3440,10/27/2025,Food items,Rice,48000,9,432000,Card,57600,518400,
INV3692,10/27/2025,Dairy,Butter,120,10,1200,Cash,144,1440,
INV3731,10/27/2025,Food items,Coffee,1900,7,13300,Cash,2280,15960,
INV2257,10/28/2025,Household,Soap,1700,10,17000,Card,2040,20400,
INV2258,10/28/2025,Food items,Bread,500,2,1000,Card,600,1200,
INV2259,10/28/2025,Snacks,Chips,400,9,3600,Transfer,480,4320,
INV2260,10/28/2025,Household,Soap,1700,3,5100,Card,2040,6120,
INV2261,10/28/2025,Snacks,Chips,400,3,1200,Transfer,480,1440,
INV2262,10/28/2025,Beverages,Fanta,2880,7,20160,Card,3456,24192,
INV3767,10/28/2025,Food items,Eggs,3300,8,26400,Card,3960,31680,
INV2263,10/29/2025,Beverages,Fanta,2880,7,20160,Card,3456,24192,
INV2264,10/29/2025,Food items,Spaghetti,6000,9,54000,Cash,7200,64800,
INV2265,10/29/2025,Beverages,Coke,2880,4,11520,Cash,3456,13824,
INV2266,10/29/2025,Beverages,Fanta,2880,5,14400,Card,3456,17280,
INV2267,10/29/2025,Household,Shampoo,1200,7,8400,Card,1440,10080,
INV2268,10/29/2025,Household,Detergent,6900,3,20700,Cash,8280,24840,
INV2269,10/29/2025,Snacks,Biscuits,5200,3,15600,Transfer,6240,18720,
INV2270,10/29/2025,Household,Shampoo,1200,1,1200,Transfer,1440,1440,
INV2271,10/29/2025,Beverages,Coke,2880,9,25920,Card,3456,31104,
INV3071,10/29/2025,Food items,Bread,500,5,2500,Card,600,3000,
INV3104,10/29/2025,Food items,Tea,600,9,5400,Card,720,6480,
INV3216,10/29/2025,Household,Soap,1700,9,15300,Transfer,2040,18360,
INV3328,10/29/2025,Food items,Bread,500,2,1000,Cash,600,1200,
INV3363,10/29/2025,Household,Toothpaste,800,4,3200,Card,960,3840,
INV3517,10/29/2025,Household,Soap,1700,6,10200,Cash,2040,12240,
INV3695,10/29/2025,Dairy,Butter,120,9,1080,Transfer,144,1296,
INV3790,10/29/2025,Food items,Eggs,3300,1,3300,Transfer,3960,3960,
INV2272,10/30/2025,Household,Detergent,6900,7,48300,Transfer,8280,57960,
INV2273,10/30/2025,Snacks,Biscuits,5200,7,36400,Transfer,6240,43680,
INV2274,10/30/2025,Food items,Bread,500,1,500,Card,600,600,
INV2275,10/30/2025,Household,Soap,1700,6,10200,Card,2040,12240,
INV2276,10/30/2025,Beverages,Coke,2880,5,14400,Card,3456,17280,
INV2277,10/30/2025,Household,Shampoo,1200,9,10800,Cash,1440,12960,
INV2278,10/30/2025,Food items,Bread,500,2,1000,Card,600,1200,
INV3206,10/30/2025,Food items,Coffee,1900,3,5700,Card,2280,6840,
INV3280,10/30/2025,Dairy,Butter,120,2,240,Card,144,288,
INV3325,10/30/2025,Household,Soap,1700,2,3400,Card,2040,4080,
INV3822,10/30/2025,Food items,Tea,600,10,6000,Transfer,720,7200,
INV3836,10/30/2025,Dairy,Butter,120,2,240,Cash,144,288,
INV2279,10/31/2025,Household,Soap,1700,9,15300,Card,2040,18360,
INV2280,10/31/2025,Food items,Bread,500,3,1500,Cash,600,1800,
INV2281,10/31/2025,Food items,Rice,48000,6,288000,Card,57600,345600,
INV2282,10/31/2025,Snacks,Chocolate,3000,10,30000,Cash,3600,36000,
INV2283,10/31/2025,Food items,Spaghetti,6000,3,18000,Card,7200,21600,
INV2284,10/31/2025,Food items,Beans,60000,3,180000,Card,72000,216000,
INV2285,10/31/2025,Food items,Beans,60000,6,360000,Transfer,72000,432000,
INV3355,10/31/2025,Dairy,Milk,9100,9,81900,Transfer,10920,98280,
INV3815,10/31/2025,Food items,Coffee,1900,3,5700,Card,2280,6840,
INV3867,10/31/2025,Food items,Rice,48000,2,96000,Cash,57600,115200,
INV2286,11/1/2025,Food items,Rice,48000,8,384000,Transfer,57600,460800,
INV2287,11/1/2025,Household,Shampoo,1200,4,4800,Card,1440,5760,
INV2288,11/1/2025,Beverages,Fanta,2880,4,11520,Transfer,3456,13824,
INV2289,11/1/2025,Food items,Beans,60000,3,180000,Cash,72000,216000,
INV2290,11/1/2025,Food items,Spaghetti,6000,6,36000,Cash,7200,43200,
INV2903,11/1/2025,Food items,Bread,500,6,3000,Card,600,3600,
INV3002,11/1/2025,Food items,Coffee,1900,10,19000,Card,2280,22800,
INV3214,11/1/2025,Food items,Rice,48000,4,192000,Transfer,57600,230400,
INV3672,11/1/2025,Dairy,Milk,9100,5,45500,Transfer,10920,54600,
INV2291,11/2/2025,Household,Detergent,6900,10,69000,Cash,8280,82800,
INV2292,11/2/2025,Snacks,Biscuits,5200,9,46800,Cash,6240,56160,
INV2293,11/2/2025,Snacks,Chocolate,3000,10,30000,Transfer,3600,36000,
INV2294,11/2/2025,Household,Shampoo,1200,7,8400,Card,1440,10080,
INV2295,11/2/2025,Beverages,Pepsi,2880,6,17280,Transfer,3456,20736,
INV2296,11/2/2025,Food items,Bread,500,4,2000,Card,600,2400,
INV2297,11/2/2025,Beverages,Water,1750,5,8750,Cash,2100,10500,
INV2298,11/2/2025,Beverages,Coke,2880,9,25920,Card,3456,31104,
INV2299,11/2/2025,Snacks,Chips,400,7,2800,Card,480,3360,
INV2300,11/2/2025,Snacks,Biscuits,5200,1,5200,Card,6240,6240,
INV2758,11/2/2025,Food items,Rice,48000,8,384000,Card,57600,460800,
INV2811,11/2/2025,Food items,Tea,600,5,3000,Transfer,720,3600,
INV3495,11/2/2025,Food items,Coffee,1900,5,9500,Cash,2280,11400,
INV3779,11/2/2025,Household,Toothpaste,800,9,7200,Cash,960,8640,
INV2301,11/3/2025,Household,Shampoo,1200,7,8400,Card,1440,10080,
INV2302,11/3/2025,Household,Toothpaste,800,4,3200,Transfer,960,3840,
INV2303,11/3/2025,Household,Shampoo,1200,10,12000,Card,1440,14400,
INV2304,11/3/2025,Food items,Beans,60000,8,480000,Card,72000,576000,
INV2305,11/3/2025,Snacks,Chips,400,8,3200,Cash,480,3840,
INV2306,11/3/2025,Food items,Beans,60000,10,600000,Transfer,72000,720000,
INV2307,11/3/2025,Food items,Bread,500,10,5000,Cash,600,6000,
INV2308,11/3/2025,Beverages,Coke,2880,3,8640,Cash,3456,10368,
INV3092,11/3/2025,Food items,Tea,600,3,1800,Cash,720,2160,
INV3631,11/3/2025,Household,Toothpaste,800,6,4800,Card,960,5760,
INV2309,11/4/2025,Food items,Bread,500,9,4500,Cash,600,5400,
INV2310,11/4/2025,Food items,Bread,500,2,1000,Card,600,1200,
INV2311,11/4/2025,Snacks,Biscuits,5200,1,5200,Transfer,6240,6240,
INV2312,11/4/2025,Food items,Bread,500,5,2500,Cash,600,3000,
INV2313,11/4/2025,Snacks,Chocolate,3000,1,3000,Cash,3600,3600,
INV2314,11/4/2025,Snacks,Biscuits,5200,8,41600,Cash,6240,49920,
INV2315,11/4/2025,Household,Shampoo,1200,4,4800,Card,1440,5760,
INV2316,11/4/2025,Food items,Rice,48000,7,336000,Cash,57600,403200,
INV2317,11/4/2025,Snacks,Biscuits,5200,5,26000,Cash,6240,31200,
INV2318,11/4/2025,Household,Toothpaste,800,2,1600,Card,960,1920,
INV2319,11/5/2025,Household,Detergent,6900,9,62100,Card,8280,74520,
INV2320,11/5/2025,Snacks,Biscuits,5200,7,36400,Card,6240,43680,
INV2321,11/5/2025,Food items,Spaghetti,6000,2,12000,Transfer,7200,14400,
INV2322,11/5/2025,Food items,Beans,60000,3,180000,Transfer,72000,216000,
INV2323,11/5/2025,Snacks,Chocolate,3000,1,3000,Transfer,3600,3600,
INV2324,11/5/2025,Household,Toothpaste,800,3,2400,Cash,960,2880,
INV2325,11/5/2025,Beverages,Coke,2880,9,25920,Card,3456,31104,
INV2326,11/5/2025,Snacks,Chocolate,3000,7,21000,Cash,3600,25200,
INV2848,11/5/2025,Food items,Bread,500,6,3000,Card,600,3600,
INV2960,11/5/2025,Food items,Bread,500,4,2000,Transfer,600,2400,
INV3305,11/5/2025,Food items,Coffee,1900,9,17100,Transfer,2280,20520,
INV3458,11/5/2025,Dairy,Butter,120,3,360,Card,144,432,
INV3870,11/5/2025,Dairy,Butter,120,4,480,Cash,144,576,
INV2327,11/6/2025,Food items,Bread,500,7,3500,Transfer,600,4200,
INV2328,11/6/2025,Food items,Beans,60000,4,240000,Cash,72000,288000,
INV2329,11/6/2025,Food items,Rice,48000,1,48000,Transfer,57600,57600,
INV2330,11/6/2025,Beverages,Fanta,2880,6,17280,Cash,3456,20736,
INV2331,11/6/2025,Snacks,Chips,400,6,2400,Card,480,2880,
INV3526,11/6/2025,Dairy,Milk,9100,10,91000,Card,10920,109200,
INV3901,11/6/2025,Food items,Coffee,1900,7,13300,Card,2280,15960,
INV2332,11/7/2025,Household,Toothpaste,800,8,6400,Transfer,960,7680,
INV2333,11/7/2025,Snacks,Chips,400,5,2000,Card,480,2400,
INV2334,11/7/2025,Beverages,Pepsi,2880,6,17280,Transfer,3456,20736,
INV2335,11/7/2025,Household,Shampoo,1200,5,6000,Cash,1440,7200,
INV2336,11/7/2025,Household,Soap,1700,10,17000,Transfer,2040,20400,
INV2337,11/7/2025,Beverages,Coke,2880,9,25920,Transfer,3456,31104,
INV2338,11/7/2025,Household,Detergent,6900,1,6900,Card,8280,8280,
INV2829,11/7/2025,Household,Soap,1700,1,1700,Transfer,2040,2040,
INV2830,11/7/2025,Household,Soap,1700,2,3400,Card,2040,4080,
INV2831,11/7/2025,Household,Toothpaste,800,7,5600,Cash,960,6720,
INV3051,11/7/2025,Food items,Eggs,3300,4,13200,Transfer,3960,15840,
INV3116,11/7/2025,Household,Soap,1700,6,10200,Transfer,2040,12240,
INV3233,11/7/2025,Household,Soap,1700,10,17000,Transfer,2040,20400,
INV2339,11/8/2025,Beverages,Water,1750,8,14000,Card,2100,16800,
INV2340,11/8/2025,Household,Toothpaste,800,6,4800,Card,960,5760,
INV2341,11/8/2025,Snacks,Chips,400,7,2800,Card,480,3360,
INV2342,11/8/2025,Household,Toothpaste,800,2,1600,Card,960,1920,
INV2343,11/8/2025,Beverages,Coke,2880,10,28800,Cash,3456,34560,
INV2344,11/8/2025,Household,Soap,1700,6,10200,Transfer,2040,12240,
INV2345,11/8/2025,Food items,Beans,60000,1,60000,Transfer,72000,72000,
INV2346,11/8/2025,Food items,Beans,60000,1,60000,Card,72000,72000,
INV2347,11/8/2025,Food items,Rice,48000,4,192000,Card,57600,230400,
INV2348,11/8/2025,Beverages,Fanta,2880,3,8640,Card,3456,10368,
INV2981,11/8/2025,Household,Toothpaste,800,3,2400,Transfer,960,2880,
INV3192,11/8/2025,Dairy,Milk,9100,6,54600,Transfer,10920,65520,
INV3279,11/8/2025,Dairy,Milk,9100,5,45500,Transfer,10920,54600,
INV3357,11/8/2025,Food items,Sugar,3600,1,3600,Cash,4320,4320,
INV2349,11/9/2025,Snacks,Chips,400,2,800,Card,480,960,
INV2350,11/9/2025,Household,Shampoo,1200,3,3600,Cash,1440,4320,
INV2351,11/9/2025,Snacks,Chocolate,3000,9,27000,Cash,3600,32400,
INV2352,11/9/2025,Food items,Spaghetti,6000,8,48000,Card,7200,57600,
INV2353,11/9/2025,Snacks,Chips,400,2,800,Transfer,480,960,
INV2354,11/9/2025,Household,Detergent,6900,6,41400,Transfer,8280,49680,
INV2355,11/9/2025,Household,Detergent,6900,7,48300,Cash,8280,57960,
INV2356,11/9/2025,Beverages,Coke,2880,6,17280,Card,3456,20736,
INV2357,11/9/2025,Household,Toothpaste,800,1,800,Card,960,960,
INV2358,11/9/2025,Food items,Beans,60000,9,540000,Transfer,72000,648000,
INV2359,11/10/2025,Household,Shampoo,1200,2,2400,Transfer,1440,2880,
INV2360,11/10/2025,Food items,Beans,60000,3,180000,Cash,72000,216000,
INV2361,11/10/2025,Household,Detergent,6900,4,27600,Cash,8280,33120,
INV2362,11/10/2025,Beverages,Water,1750,1,1750,Cash,2100,2100,
INV2363,11/10/2025,Beverages,Fanta,2880,5,14400,Card,3456,17280,
INV3505,11/10/2025,Dairy,Butter,120,8,960,Transfer,144,1152,
INV3743,11/10/2025,Household,Toothpaste,800,3,2400,Transfer,960,2880,
INV2364,11/11/2025,Household,Shampoo,1200,5,6000,Card,1440,7200,
INV2365,11/11/2025,Household,Shampoo,1200,7,8400,Transfer,1440,10080,
INV2366,11/11/2025,Household,Shampoo,1200,10,12000,Card,1440,14400,
INV2367,11/11/2025,Household,Toothpaste,800,7,5600,Card,960,6720,
